State,Year,Age_Group,Gender,Suicides,Demographics,Notes
MAHARASHTRA,2019,18-25,Female,54,"{'population': 12807070, 'urban_pct': 30.34, 'rural_pct': 42.35, 'median_age': 24.4}",
MAHARASHTRA,2019,18-25,Other,46,"{'population': 6891469, 'urban_pct': 48.73, 'rural_pct': 35.75, 'median_age': 35.0}",
maharashtra,2019,26-35,Male,54,"{'population': 18870237, 'urban_pct': 42.75, 'rural_pct': 43.64, 'median_age': 30.3}",
maharashtra,2019,26-35,Female,61,"{'population': 8920522, 'urban_pct': 62.71, 'rural_pct': 76.54, 'median_age': 27.0}",
maharashtra,2019,26-35,Other,52,"{'population': 7005088, 'urban_pct': 68.32, 'rural_pct': 55.77, 'median_age': 29.8}",
maharashtra,2019,36-45,Male,63,"{'population': 18276461, 'urban_pct': 46.58, 'rural_pct': 21.39, 'median_age': 33.8}",
Maharashtra,2019,36-45,Female,33,"{'population': 2701787, 'urban_pct': 44.25, 'rural_pct': 59.03, 'median_age': 27.1}",
MAHARASHTRA,2019,36-45,Other,47,"{""population"": 4656116, ""urban_pct"": 27.65, ""rural_pct"": 38.14, ""median_age"": 26.9}",
MAHARASHTRA,2019,46-60,Male,52,"{'population': 1811309, 'urban_pct': 27.01, 'rural_pct': 66.88, 'median_age': 29.7}",
Maharashtra,2019,46-60,Female,58,"{'population': 16011831, 'urban_pct': 53.42, 'rural_pct': 76.04, 'median_age': 35.6}",
MAHARASHTRA,2019,46-60,Other,48,"{'population': 7842016, 'urban_pct': 57.46, 'rural_pct': 39.38, 'median_age': 35.2}",
Maharashtra,2019/01,60+,Male,58,"{'population': 1269362, 'urban_pct': 89.8, 'rural_pct': 62.21, 'median_age': 29.9}",
MAHARASHTRA,2019,60+,Female,49,"{'population': 19107637, 'urban_pct': 62.19, 'rural_pct': 25.01, 'median_age': 28.0}",
Maharashtra,2019,60+,Other,67,"{'population': 15754171, 'urban_pct': 39.1, 'rural_pct': 33.38, 'median_age': 28.0}",
Maharashtra,2020,<18,Male,44,"{'population': 9949371, 'urban_pct': 59.74, 'rural_pct': 36.99, 'median_age': 26.1}",
MAHARASHTRA,2020,<18,Female,52,"{'population': 13499731, 'urban_pct': 66.85, 'rural_pct': 77.07, 'median_age': 25.7}",
MAHARASHTRA,2020/01,<18,Other,40,"{""population"": 9008842, ""urban_pct"": 86.78, ""rural_pct"": 68.86, ""median_age"": 32.7}",
Maharashtra,2020,18-25,Male,50,"{'population': 4016967, 'urban_pct': 52.58, 'rural_pct': 78.82, 'median_age': 32.2}",
maharashtra,2020,18-25,Female,50,"{'population': 9949819, 'urban_pct': 45.73, 'rural_pct': 74.54, 'median_age': 35.5}",
Maharashtra,2020,18-25,Other,51,"{'population': 18479251, 'urban_pct': 83.9, 'rural_pct': 36.99, 'median_age': 33.6}",
Maharashtra,2020,26-35,Male,60,"{'population': 2797111, 'urban_pct': 56.79, 'rural_pct': 53.03, 'median_age': 28.3}",
Maharashtra,2020,26-35,Female,41,"{""population"": 18057326, ""urban_pct"": 30.49, ""rural_pct"": 67.03, ""median_age"": 30.2}",
maharashtra,2020,26-35,Other,56,"{'population': 17175355, 'urban_pct': 51.18, 'rural_pct': 86.11, 'median_age': 25.6}",
Maharashtra,2020,36-45,Male,54,"{""population"": 13335834, ""urban_pct"": 37.81, ""rural_pct"": 89.79, ""median_age"": 26.6}",
MAHARASHTRA,2020,36-45,Female,41,"{""population"": 2071843, ""urban_pct"": 85.42, ""rural_pct"": 85.17, ""median_age"": 35.2}",
Maharashtra,2020,36-45,Other,47,"{'population': 14155006, 'urban_pct': 46.21, 'rural_pct': 27.61, 'median_age': 29.4}",
Maharashtra,2020,46-60,Male,48,"{""population"": 11719221, ""urban_pct"": 28.3, ""rural_pct"": 20.5, ""median_age"": 28.7}",
MAHARASHTRA,2020,46-60,Female,61,"{'population': 10061400, 'urban_pct': 52.41, 'rural_pct': 39.66, 'median_age': 29.1}",
Maharashtra,2020,46-60,Other,50,"{'population': 3836437, 'urban_pct': 22.26, 'rural_pct': 43.79, 'median_age': 31.4}",
Maharashtra,2020,60+,Male,48,"{'population': 1176632, 'urban_pct': 51.25, 'rural_pct': 42.96, 'median_age': 34.5}",
maharashtra,2020,60+,Female,50,"{'population': 1943947, 'urban_pct': 29.81, 'rural_pct': 20.46, 'median_age': 26.8}",
MAHARASHTRA,2020,60+,Other,50,"{'population': 4857022, 'urban_pct': 89.0, 'rural_pct': 53.51, 'median_age': 29.0}",
Maharashtra,2021,<18,Male,53,"{'population': 14384472, 'urban_pct': 58.91, 'rural_pct': 86.72, 'median_age': 28.1}",
Maharashtra,2021,<18,Female,37,"{'population': 10112588, 'urban_pct': 46.35, 'rural_pct': 37.19, 'median_age': 29.7}",
Maharashtra,2021,<18,Other,41,"{'population': 18920541, 'urban_pct': 48.89, 'rural_pct': 60.84, 'median_age': 30.4}",
Maharashtra,2021,18-25,Male,41,"{'population': 12501294, 'urban_pct': 26.47, 'rural_pct': 39.28, 'median_age': 26.3}",
Maharashtra,2021,18-25,Female,43,"{'population': 19766036, 'urban_pct': 70.7, 'rural_pct': 50.88, 'median_age': 29.8}",
MAHARASHTRA,2021,18-25,Other,61,"{'population': 6426137, 'urban_pct': 87.35, 'rural_pct': 81.79, 'median_age': 36.0}",
Maharashtra,2021,26-35,Male,53,"{'population': 8080614, 'urban_pct': 58.65, 'rural_pct': 35.71, 'median_age': 28.6}",
Maharashtra,2021/01,26-35,Female,43,"{'population': 15686501, 'urban_pct': 26.9, 'rural_pct': 21.31, 'median_age': 29.6}",
MAHARASHTRA,2021,26-35,Other,42,"{'population': 7474726, 'urban_pct': 71.89, 'rural_pct': 88.86, 'median_age': 30.6}",
Maharashtra,2021,36-45,Male,42,"{'population': 12795307, 'urban_pct': 59.89, 'rural_pct': 72.8, 'median_age': 30.6}",
MAHARASHTRA,2021,36-45,Female,40,"{""population"": 16511656, ""urban_pct"": 52.26, ""rural_pct"": 38.71, ""median_age"": 28.2}",
Maharashtra,2021,36-45,Other,43,"{'population': 18241094, 'urban_pct': 89.32, 'rural_pct': 22.99, 'median_age': 30.3}",
Maharashtra,2021,46-60,Male,50,"{'population': 13887586, 'urban_pct': 29.62, 'rural_pct': 45.85, 'median_age': 24.8}",
Maharashtra,2021,46-60,Female,53,"{'population': 16263640, 'urban_pct': 66.15, 'rural_pct': 88.9, 'median_age': 30.4}",
Maharashtra,2021,46-60,Other,36,"{'population': 625210, 'urban_pct': 55.16, 'rural_pct': 41.15, 'median_age': 29.2}",
Maharashtra,2021,60+,Male,57,"{'population': 6490171, 'urban_pct': 63.38, 'rural_pct': 72.33, 'median_age': 28.3}",
Maharashtra,2021,60+,Female,43,"{'population': 7628511, 'urban_pct': 41.0, 'rural_pct': 32.04, 'median_age': 25.0}",
Maharashtra,2021,60+,Other,47,"{'population': 1932904, 'urban_pct': 64.57, 'rural_pct': 40.8, 'median_age': 25.0}",
maharashtra,2022,<18,Male,52,"{'population': 1477800, 'urban_pct': 36.08, 'rural_pct': 26.91, 'median_age': 32.3}",
MAHARASHTRA,2022,<18,Female,49,"{""population"": 18958253, ""urban_pct"": 66.07, ""rural_pct"": 77.45, ""median_age"": 34.2}",
Maharashtra,2022,<18,Other,31,"{'population': 13414596, 'urban_pct': 85.02, 'rural_pct': 69.05, 'median_age': 30.8}",
MAHARASHTRA,2022,18-25,Male,50,"{'population': 4745962, 'urban_pct': 75.33, 'rural_pct': 41.75, 'median_age': 24.9}",
Maharashtra,2022,18-25,Female,40,"{'population': 11478396, 'urban_pct': 62.36, 'rural_pct': 47.03, 'median_age': 31.1}",
maharashtra,2022,18-25,Other,51,"{'population': 11989042, 'urban_pct': 58.71, 'rural_pct': 63.72, 'median_age': 26.2}",
Maharashtra,2022/01,26-35,Male,45,"{'population': 2516475, 'urban_pct': 25.74, 'rural_pct': 79.2, 'median_age': 32.5}",
Maharashtra,2022,26-35,Female,43,"{""population"": 10393739, ""urban_pct"": 51.13, ""rural_pct"": 36.71, ""median_age"": 25.2}",
Maharashtra,2022,26-35,Other,52,"{'population': 13741690, 'urban_pct': 27.23, 'rural_pct': 83.73, 'median_age': 30.7}",
Maharashtra,2022,36-45,Male,56,"{'population': 13062393, 'urban_pct': 74.54, 'rural_pct': 39.26, 'median_age': 30.7}",
Maharashtra,2022,36-45,Female,38,"{'population': 9073423, 'urban_pct': 41.08, 'rural_pct': 55.48, 'median_age': 24.8}",
Maharashtra,2022,36-45,Other,52,"{'population': 8324189, 'urban_pct': 70.46, 'rural_pct': 55.29, 'median_age': 31.4}",
Maharashtra,2022,46-60,Male,49,"{'population': 11107585, 'urban_pct': 50.82, 'rural_pct': 59.86, 'median_age': 33.9}",
Maharashtra,2022,46-60,Female,45,"{'population': 6789457, 'urban_pct': 53.53, 'rural_pct': 77.57, 'median_age': 28.8}",
Maharashtra,2022,46-60,Other,53,"{""population"": 10984927, ""urban_pct"": 46.32, ""rural_pct"": 32.85, ""median_age"": 28.7}",
maharashtra,2022,60+,Male,52,"{'population': 6087355, 'urban_pct': 67.72, 'rural_pct': 51.49, 'median_age': 35.4}",
MAHARASHTRA,2022,60+,Female,39,"{'population': 2370579, 'urban_pct': 77.33, 'rural_pct': 34.3, 'median_age': 28.9}",
Maharashtra,2022,60+,Other,44,"{'population': 12699712, 'urban_pct': 25.18, 'rural_pct': 20.65, 'median_age': 29.8}",
tamil nadu,2008,<18,Male,43,"{'population': 12113807, 'urban_pct': 69.11, 'rural_pct': 33.14, 'median_age': 31.1}",
Tamil Nadu,2008/01,<18,Female,38,"{'population': 1536350, 'urban_pct': 59.43, 'rural_pct': 44.85, 'median_age': 31.8}",
Tamil-Nadu,2008,<18,Other,40,"{'population': 8731819, 'urban_pct': 35.54, 'rural_pct': 37.72, 'median_age': 30.7}",
Tamil Nadu,2008,18-25,Male,57,"{'population': 19799801, 'urban_pct': 68.33, 'rural_pct': 79.45, 'median_age': 36.0}",
Tamil-Nadu,2008,18-25,Female,42,"{'population': 4803830, 'urban_pct': 44.38, 'rural_pct': 65.99, 'median_age': 33.4}",
TAMIL NADU,2008,18-25,Other,63,"{'population': 10125190, 'urban_pct': 23.13, 'rural_pct': 40.25, 'median_age': 24.3}",
Tamil-Nadu,2008,26-35,Male,51,"{'population': 18569036, 'urban_pct': 31.21, 'rural_pct': 50.81, 'median_age': 35.5}",
Tamil Nadu,2008,26-35,Female,56,"{'population': 6671109, 'urban_pct': 51.47, 'rural_pct': 59.93, 'median_age': 24.1}",
tamil nadu,2008,26-35,Other,46,"{'population': 18065005, 'urban_pct': 33.09, 'rural_pct': 67.18, 'median_age': 29.5}",
tamil nadu,2008,36-45,Male,50,"{'population': 13221591, 'urban_pct': 61.09, 'rural_pct': 65.65, 'median_age': 34.1}",
TamilNadu,2008,36-45,Female,40,"{'population': 19852764, 'urban_pct': 25.93, 'rural_pct': 80.62, 'median_age': 25.4}",
TAMIL NADU,2008,36-45,Other,45,"{'population': 4676058, 'urban_pct': 60.24, 'rural_pct': 60.39, 'median_age': 29.8}",
Tamil-Nadu,2008,46-60,Male,42,"{'population': 16479660, 'urban_pct': 40.22, 'rural_pct': 76.9, 'median_age': 34.1}",
Tamil-Nadu,2008,46-60,Female,51,"{'population': 12933028, 'urban_pct': 87.47, 'rural_pct': 54.62, 'median_age': 29.9}",
Tamil-Nadu,2008,46-60,Other,46,"{'population': 19021602, 'urban_pct': 22.16, 'rural_pct': 36.73, 'median_age': 27.5}",
Tamil Nadu,2008,60+,Male,46,"{'population': 16669957, 'urban_pct': 58.48, 'rural_pct': 82.08, 'median_age': 25.4}",
Tamil Nadu,2008,60+,Female,45,"{'population': 14859804, 'urban_pct': 58.24, 'rural_pct': 20.72, 'median_age': 25.2}",
TAMIL NADU,2008,60+,Other,56,"{""population"": 11746302, ""urban_pct"": 80.35, ""rural_pct"": 83.91, ""median_age"": 34.4}",
TAMIL NADU,2009,<18,Male,49,"{'population': 19777452, 'urban_pct': 68.24, 'rural_pct': 29.73, 'median_age': 31.3}",
tamil nadu,2009,<18,Female,47,"{'population': 19178520, 'urban_pct': 44.56, 'rural_pct': 70.32, 'median_age': 30.5}",
tamil nadu,2009,<18,Other,40,"{'population': 17310902, 'urban_pct': 88.98, 'rural_pct': 42.45, 'median_age': 25.1}",
Tamil-Nadu,2009,18-25,Male,64,"{'population': 4307660, 'urban_pct': 69.1, 'rural_pct': 80.71, 'median_age': 25.8}",
Tamil Nadu,2009,18-25,Female,51,"{""population"": 19425185, ""urban_pct"": 64.27, ""rural_pct"": 46.05, ""median_age"": 28.5}",
Tamil Nadu,2009,18-25,Other,41,"{'population': 9385704, 'urban_pct': 68.63, 'rural_pct': 28.59, 'median_age': 29.5}",
TAMIL NADU,2009,26-35,Male,43,"{'population': 15433004, 'urban_pct': 64.44, 'rural_pct': 41.19, 'median_age': 34.2}",
Tamil Nadu,2009/01,26-35,Female,42,"{'population': 10883556, 'urban_pct': 77.98, 'rural_pct': 66.36, 'median_age': 30.9}",
TAMIL NADU,2009,26-35,Other,53,"{'population': 15471005, 'urban_pct': 21.14, 'rural_pct': 24.94, 'median_age': 25.9}",
TAMIL NADU,2009/01,36-45,Male,47,"{'population': 10178925, 'urban_pct': 31.13, 'rural_pct': 24.71, 'median_age': 27.3}",
TAMIL NADU,2009,36-45,Female,48,"{""population"": 10301189, ""urban_pct"": 70.82, ""rural_pct"": 37.13, ""median_age"": 29.2}",
Tamil Nadu,2009,36-45,Other,49,"{""population"": 4502666, ""urban_pct"": 61.56, ""rural_pct"": 53.64, ""median_age"": 29.3}",
Tamil Nadu,2009,46-60,Male,49,"{""population"": 14220504, ""urban_pct"": 68.58, ""rural_pct"": 56.56, ""median_age"": 26.7}",
TAMIL NADU,2009/01,46-60,Female,55,"{""population"": 10091342, ""urban_pct"": 29.6, ""rural_pct"": 35.86, ""median_age"": 33.0}",
Tamil-Nadu,2009,46-60,Other,44,"{'population': 18950916, 'urban_pct': 20.59, 'rural_pct': 44.5, 'median_age': 29.3}",
Tamil-Nadu,2009,60+,Male,47,"{'population': 14893939, 'urban_pct': 80.2, 'rural_pct': 83.93, 'median_age': 25.2}",
Tamil Nadu,2009,60+,Female,61,"{'population': 4741922, 'urban_pct': 37.35, 'rural_pct': 44.88, 'median_age': 27.0}",
TAMIL NADU,2009,60+,Other,53,"{'population': 10171672, 'urban_pct': 34.38, 'rural_pct': 47.52, 'median_age': 26.3}",
tamil nadu,2010,<18,Male,41,"{'population': 3833049, 'urban_pct': 36.88, 'rural_pct': 45.33, 'median_age': 24.9}",
TamilNadu,2010/01,<18,Female,52,"{'population': 19121681, 'urban_pct': 49.46, 'rural_pct': 51.76, 'median_age': 26.1}",
Tamil-Nadu,2010,<18,Other,60,"{'population': 8847478, 'urban_pct': 35.1, 'rural_pct': 25.42, 'median_age': 35.4}",
TAMIL NADU,2010,18-25,Male,41,"{'population': 13548190, 'urban_pct': 25.77, 'rural_pct': 52.44, 'median_age': 31.4}",
Tamil-Nadu,2010,18-25,Female,44,"{'population': 5263591, 'urban_pct': 57.55, 'rural_pct': 62.65, 'median_age': 31.6}",
TAMIL NADU,2010,18-25,Other,47,"{'population': 8057342, 'urban_pct': 24.05, 'rural_pct': 83.97, 'median_age': 29.2}",
TAMIL NADU,2010,26-35,Male,40,"{'population': 4654063, 'urban_pct': 69.1, 'rural_pct': 78.53, 'median_age': 35.4}",
tamil nadu,2010,26-35,Female,41,"{'population': 9068239, 'urban_pct': 71.31, 'rural_pct': 81.74, 'median_age': 34.8}",
TAMIL NADU,2010,26-35,Other,57,"{""population"": 19399219, ""urban_pct"": 63.93, ""rural_pct"": 55.27, ""median_age"": 30.1}",
Tamil Nadu,2010/01,36-45,Male,44,"{""population"": 8610275, ""urban_pct"": 74.13, ""rural_pct"": 27.4, ""median_age"": 32.1}",
TamilNadu,2010,36-45,Female,55,"{'population': 462319, 'urban_pct': 37.12, 'rural_pct': 56.98, 'median_age': 28.6}",
Tamil Nadu,2010,36-45,Other,54,"{'population': 14121698, 'urban_pct': 35.72, 'rural_pct': 72.62, 'median_age': 35.0}",
tamil nadu,2010,46-60,Male,44,"{'population': 1817384, 'urban_pct': 32.55, 'rural_pct': 33.7, 'median_age': 35.8}",
TamilNadu,2010,46-60,Female,43,"{'population': 10475287, 'urban_pct': 42.91, 'rural_pct': 51.28, 'median_age': 24.1}",
TAMIL NADU,2010,46-60,Other,52,"{'population': 12407212, 'urban_pct': 61.42, 'rural_pct': 55.46, 'median_age': 33.3}",
Tamil-Nadu,2010,60+,Male,49,"{'population': 13808528, 'urban_pct': 21.67, 'rural_pct': 52.09, 'median_age': 31.6}",
tamil nadu,2010/01,60+,Female,42,"{'population': 10368344, 'urban_pct': 27.28, 'rural_pct': 52.91, 'median_age': 26.9}",
Tamil Nadu,2010,60+,Other,50,"{'population': 7816930, 'urban_pct': 82.81, 'rural_pct': 53.62, 'median_age': 32.4}",
tamil nadu,2011,<18,Male,63,"{'population': 13282233, 'urban_pct': 25.24, 'rural_pct': 50.25, 'median_age': 29.2}",
TamilNadu,2011,<18,Female,54,"{'population': 13235303, 'urban_pct': 69.05, 'rural_pct': 38.53, 'median_age': 27.8}",
tamil nadu,2011,<18,Other,52,"{'population': 3595285, 'urban_pct': 31.51, 'rural_pct': 57.38, 'median_age': 28.9}",
tamil nadu,2011,18-25,Male,48,"{'population': 4073631, 'urban_pct': 26.33, 'rural_pct': 33.47, 'median_age': 27.7}",
Tamil-Nadu,2011,18-25,Female,49,"{'population': 8378840, 'urban_pct': 87.79, 'rural_pct': 62.26, 'median_age': 24.6}",
TAMIL NADU,2011,18-25,Other,59,"{'population': 18704712, 'urban_pct': 72.37, 'rural_pct': 72.51, 'median_age': 29.5}",
Tamil Nadu,2011,26-35,Male,52,"{'population': 12540293, 'urban_pct': 68.04, 'rural_pct': 24.37, 'median_age': 25.0}",
Tamil Nadu,2011,26-35,Female,35,"{'population': 14929086, 'urban_pct': 76.65, 'rural_pct': 83.56, 'median_age': 34.2}",
TAMIL NADU,2011,26-35,Other,57,"{'population': 19306358, 'urban_pct': 50.32, 'rural_pct': 39.29, 'median_age': 30.0}",
TamilNadu,2011,36-45,Male,46,"{'population': 15015660, 'urban_pct': 81.84, 'rural_pct': 87.57, 'median_age': 31.4}",
TamilNadu,2011,36-45,Female,51,"{'population': 2993446, 'urban_pct': 39.58, 'rural_pct': 80.39, 'median_age': 26.4}",
Tamil-Nadu,2011,36-45,Other,47,"{'population': 12884505, 'urban_pct': 74.73, 'rural_pct': 64.86, 'median_age': 30.5}",
TamilNadu,2011,46-60,Male,55,"{'population': 924528, 'urban_pct': 42.32, 'rural_pct': 74.67, 'median_age': 34.7}",
Tamil Nadu,2011,46-60,Female,44,"{'population': 19645416, 'urban_pct': 89.97, 'rural_pct': 21.82, 'median_age': 25.2}",
TAMIL NADU,2011,46-60,Other,41,"{'population': 7412231, 'urban_pct': 60.3, 'rural_pct': 21.21, 'median_age': 28.7}",
TAMIL NADU,2011,60+,Male,50,"{'population': 12088764, 'urban_pct': 83.98, 'rural_pct': 88.03, 'median_age': 32.4}",
Tamil Nadu,2011,60+,Female,62,"{""population"": 16566388, ""urban_pct"": 57.95, ""rural_pct"": 77.71, ""median_age"": 24.5}",
tamil nadu,2011/01,60+,Other,52,"{'population': 72934, 'urban_pct': 43.22, 'rural_pct': 47.01, 'median_age': 33.7}",
tamil nadu,2012,<18,Male,41,"{'population': 5006392, 'urban_pct': 61.06, 'rural_pct': 25.79, 'median_age': 33.3}",
Tamil-Nadu,2012,<18,Female,50,"{'population': 13323984, 'urban_pct': 61.02, 'rural_pct': 66.44, 'median_age': 27.9}",
TAMIL NADU,2012,<18,Other,37,"{'population': 5895271, 'urban_pct': 69.5, 'rural_pct': 50.66, 'median_age': 34.7}",
TamilNadu,2012/01,18-25,Male,43,"{'population': 9932359, 'urban_pct': 28.91, 'rural_pct': 38.98, 'median_age': 35.4}",
Tamil Nadu,2012,18-25,Female,51,"{'population': 10727587, 'urban_pct': 84.47, 'rural_pct': 22.27, 'median_age': 26.7}",
Tamil-Nadu,2012/01,18-25,Other,56,"{'population': 10771267, 'urban_pct': 31.75, 'rural_pct': 28.03, 'median_age': 25.1}",
Tamil oadu,2012,26-35,Male,50,"{""population"": 7085837, ""urban_pct"": 37.47, ""rural_pct"": 85.25, ""median_age"": 27.1}",
TamilNadu,2012,26-35,Female,48,"{'population': 5631391, 'urban_pct': 81.92, 'rural_pct': 55.48, 'median_age': 28.5}",
Tamil Nadu,2012,26-35,Other,42,"{'population': 7619300, 'urban_pct': 31.39, 'rural_pct': 84.84, 'median_age': 34.1}",
Tamil-Nadu,2012,36-45,Male,47,"{'population': 12648276, 'urban_pct': 31.26, 'rural_pct': 84.75, 'median_age': 35.3}",
TAMIL NADU,2012,36-45,Female,53,"{'population': 14522809, 'urban_pct': 85.97, 'rural_pct': 78.45, 'median_age': 34.7}",
Tamil-Nadu,2012,36-45,Other,55,"{'population': 18642927, 'urban_pct': 70.54, 'rural_pct': 38.9, 'median_age': 27.2}",
TAMIL NADU,2012,46-60,Male,44,"{'population': 12157409, 'urban_pct': 20.27, 'rural_pct': 83.87, 'median_age': 33.9}",
tamil nadu,2012/01,46-60,Female,57,"{'population': 9841567, 'urban_pct': 88.39, 'rural_pct': 56.85, 'median_age': 25.4}",
tamil nadu,2012,46-60,Other,53,"{'population': 18307839, 'urban_pct': 47.13, 'rural_pct': 64.03, 'median_age': 28.6}",
TamilNadu,2012,60+,Male,39,"{""population"": 9061445, ""urban_pct"": 59.5, ""rural_pct"": 79.42, ""median_age"": 32.4}",
Tamil-Nadu,2012,60+,Female,58,"{'population': 19837935, 'urban_pct': 35.93, 'rural_pct': 85.73, 'median_age': 28.6}",
TamilNadu,2012,60+,Other,54,"{'population': 7956834, 'urban_pct': 53.34, 'rural_pct': 84.47, 'median_age': 34.8}",
TAMIL NADU,2013/01,<18,Male,45,"{'population': 4997522, 'urban_pct': 28.42, 'rural_pct': 37.0, 'median_age': 26.1}",
Tamil Nadu,2013/01,<18,Female,43,"{'population': 2679611, 'urban_pct': 89.18, 'rural_pct': 59.52, 'median_age': 36.0}",
TamilNadu,2013,<18,Other,43,"{'population': 18718484, 'urban_pct': 47.81, 'rural_pct': 67.17, 'median_age': 27.3}",
Tamil Nadu,2013,18-25,Male,48,"{'population': 14129232, 'urban_pct': 27.88, 'rural_pct': 79.53, 'median_age': 30.8}",
TamilNadu,2013,18-25,Female,57,"{'population': 3438676, 'urban_pct': 75.0, 'rural_pct': 29.28, 'median_age': 34.6}",
tamil nadu,2013,18-25,Other,45,"{'population': 1307139, 'urban_pct': 32.05, 'rural_pct': 61.79, 'median_age': 31.4}",
tamil nadu,2013,26-35,Male,52,"{""population"": 1703930, ""urban_pct"": 72.2, ""rural_pct"": 25.54, ""median_age"": 34.8}",
tamil nadu,2013,26-35,Female,53,"{'population': 16546003, 'urban_pct': 80.08, 'rural_pct': 42.06, 'median_age': 35.7}",
TamilNadu,2013,26-35,Other,51,"{'population': 14034572, 'urban_pct': 62.35, 'rural_pct': 83.75, 'median_age': 29.3}",
TamilNadu,2013/01,36-45,Male,56,"{'population': 1935954, 'urban_pct': 56.07, 'rural_pct': 78.87, 'median_age': 27.7}",
tamil nadu,2013,36-45,Female,59,"{""population"": 6518067, ""urban_pct"": 81.26, ""rural_pct"": 75.95, ""median_age"": 24.7}",
Tamil-Nadu,2013,36-45,Other,60,"{'population': 9243159, 'urban_pct': 45.78, 'rural_pct': 57.5, 'median_age': 28.8}",
Tamil Nadu,2013,46-60,Male,48,"{'population': 6008719, 'urban_pct': 87.24, 'rural_pct': 56.78, 'median_age': 30.6}",
TAMIL NADU,2013,46-60,Female,45,"{'population': 13020991, 'urban_pct': 23.48, 'rural_pct': 30.23, 'median_age': 33.4}",
TAMIL NADU,2013,46-60,Other,53,"{'population': 13790781, 'urban_pct': 55.93, 'rural_pct': 29.48, 'median_age': 35.6}",
